PLR_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,avg,weekday,weekend
8100314,-0.02609490015902649,0.05264415674772582,0.025214476421626553,0.024504472553850243,0.048182450139239386,-0.011900835878465355,0.07785341928820377,0.006503004563688575,-0.013661382113421383,-0.05628049635720944,-0.10046591306863306,-0.07984448658214827,-0.07221206922374179,-0.07321598078656177,-0.06579379114953587,-0.04182013744716284,-0.023073654816892497,-0.0004523830230097614,0.08526166106144129,0.06288756453771382,0.07573815519068383,0.0667190426170352,0.016355618430343832,0.02295200905425454,0.9165866124830434,0.91534993362208,0.8962412345254843
8100312,-0.08904894338662372,0.02654242134823226,-0.008882145292728794,-0.09368569938793248,0.015713248362294374,-0.1258564605818241,0.02384408711693531,0.002307079763962827,0.13276770979949937,-0.010166004796915429,-0.048614854198064106,-0.02629872871083494,0.016741235338867844,0.0050353876111365325,-0.029333048610226786,-0.006966181515481007,0.022014089315428254,0.006295578733498619,0.07393595027582822,0.02590130803497448,0.009899385690184781,-0.005074454041040677,0.039336097158285566,0.04359294197254504,0.7021289073230964,0.6233504532392108,0.8866458353646174
8100313,0.0035457693328526246,0.03357433013331153,0.020861629422234032,0.030930741714956023,0.029730955146651528,0.017430589871639923,0.02615141151102833,0.015245305176606327,-0.013672385096664477,-0.02284477592948527,-0.019942155542240478,-0.01877394491371087,-0.01673603690567997,-0.02562704863189017,-0.02979258855963547,-0.04264267842920967,-0.038358883426026474,-0.02970986748459587,-0.008306631885430876,-0.008184304704827977,0.017602048530268824,0.020628862874410223,0.03040699311117133,0.028482664684266926,0.0755165789575975,0.0695146332421891,0.0742869612454209
8100311,-0.029501458887708165,0.07957208771964797,0.05679760137612444,-0.04292675129062201,0.029703458420164974,-0.029702011791280958,0.051385659374363346,0.009860426195120953,0.10537847329844696,0.04880589029160354,0.018981730738541147,0.01463699232646165,0.008528798088997758,-0.03668090674587593,-0.06539532137565773,-0.0537424621296721,-0.046838416650294146,-0.03406106436586914,0.01971487360720403,-0.01189573158059809,-0.01617219959693328,-0.025760592012122774,-0.05088666561859695,0.00019759060855262245,0.5316167234691632,0.4736753723658738,0.6529514364467308
8100310,-0.026983275961016462,-0.007666494538679847,-0.015578328401614439,-0.036073988822550085,-0.026042106324176806,-0.049925122007553835,0.004710961206528141,-0.05488004194715901,-0.0399098948333696,-0.04452869663749193,-0.012313731172084452,0.014654083161861786,0.009530352397944086,0.02040246609388996,0.04209879316445586,0.0383261500732609,0.005162355447865585,0.02679128660166874,0.04544187738847727,0.033368642064099396,0.029706298588656366,0.03185557765536162,0.017861029351102786,-0.0060081925494711586,0.8356385225107078,0.8080680064762038,0.9162058553601912
2200213,0.0649978256604995,0.03543465701695081,0.07294570367885478,0.053767213537483594,0.08197788319073118,0.08051166797119702,0.06909884826652712,0.09687133599748932,0.0525181857457413,0.026862377046492636,-0.012782927574093605,-0.03253838724106006,-0.025321026787060052,-0.07367833659465295,-0.10977368233545182,-0.06670730496673549,-0.04746854280509849,-0.06512047459671089,-0.06876185217829822,-0.03547852885978098,-0.027391955401444568,-0.03782187405795279,-0.058682567728481905,0.026541763014857667,1.5925373709550772,1.6048565191355346,1.5275256406089674
2200212,0.02470321749370541,0.03996658648479484,0.038943518382493714,0.016503681904193324,0.034322604904717335,-0.000192674264122783,0.01958299866673513,0.015696913482178332,0.06487007566501618,0.01944551335801653,0.006424924631051709,-0.033006975688188056,-0.05187606074818707,-0.07056365964519479,-0.0664766020852125,-0.045585836060387575,-0.020764436939902375,-0.018707966992276504,0.0034408002488514056,0.0032412010034783,-0.004978934152061076,-0.01807072625927436,-0.0025313864947229536,0.04561322310429711,0.4649285184103102,0.4602413684940925,0.4508289960581481
8100101,-0.01099460090481802,-0.021250396846167696,-0.02909937381353772,0.0003400364292783231,-0.03210961359654768,0.009968360230491802,-0.0036506812321550064,-0.004455423715911899,-0.033496325689016726,0.0010964010072089803,-0.005075101786066016,0.02556199788665181,0.03290684615865891,0.02478655861990897,0.030520465666566576,0.03194592134425722,0.01904308428966972,0.017619950222791003,-0.014989590526552687,-0.011330701913164098,-0.013705768706332777,0.0016261060757857826,-0.010075602439889475,-0.005182546761110518,0.2911804667762376,0.2973223875773484,0.2908025003753039
8100102,-0.018299756642619458,-0.00046809804530445476,-0.001240589900275757,0.023920553100332254,0.004735719739641653,0.022253597851838447,0.018064759089617743,0.024906700428909245,-0.048487649460102145,-0.011817098537716841,-0.02316337697572496,-0.01593946492803855,-0.020042162972529254,-0.015394719899443965,-0.0029027749186377183,0.0011485487641356706,-0.011638115863957466,-0.0019762511594566545,-0.022513313184697514,0.014836560263635779,0.02061342775046937,0.02852308383461094,0.025784423978422732,0.009095997686891844,0.3123562099334163,0.3122772220761239,0.3101480631996323
8100103,0.03648349570008752,0.003873162694442711,-0.006376389586153469,0.03657661504226423,0.008546383443549632,0.050954452598352296,-0.01613494674972707,0.029934704935322243,-0.05888243294371079,-0.026494251478973968,-0.012858078112873289,-0.011883806608094266,-0.021680630889090585,-0.023953344456417586,-0.026838033779282983,-0.013953776600757278,-0.013160725015110175,-0.004806596090750487,-0.018592760863642477,-0.0013449267037183854,0.01406755087144873,0.026663972094814248,0.038702360222247045,0.011158002275774737,0.2464764876552076,0.2829378645636958,0.1513596835375451
8100104,0.05754628306171328,-0.021208293383410293,0.0246948819303362,0.03478330181224926,-0.0006312775992053377,0.0254863362981696,-0.04515114957408223,-0.025399019991290905,0.038274490216547385,0.012280631093471883,0.033494024686100354,0.01780786124035627,0.008091279410586294,-0.007397083805683713,-0.01741194602679713,-0.020193121767127398,-0.026514441311163317,-0.021863007926245903,-0.04493311095011654,-0.02115115806415252,-0.004289105118422731,-0.002405166608952347,0.010726495530112456,-0.004637703152992112,0.3946348668099838,0.3742510701261339,0.4364358973168478
7400721,0.0008998805767981843,0.015251379691457012,0.011431156088338001,-0.027152279308306992,0.010801392415708377,-0.002408357059628219,-0.005842062212151722,-0.007855597801485426,0.07849281985676698,0.005040113255622702,-0.006599746633410397,-0.002281496064442723,-0.0058183395195262055,-0.0259680159003996,0.003784204868794494,0.026557825953282876,0.030444568587366994,0.0062539783690491735,0.020955001449854793,-0.011982906679503413,-0.0170262189279905,-0.025164178878109122,-0.061383498507830814,-0.010429623620254513,0.3791542147141375,0.3429473063871718,0.4666149753228
7400927,0.005472068824879668,-0.008121494834569337,-0.0044893216579100365,0.004277960071236167,-0.005256089672609036,0.0054053038058107655,-0.008328119028485036,-0.0004325265218193333,-0.0004584658270475328,0.0006560701117932638,0.008740715068487767,0.0040449408283982635,-0.0035600092321915328,-0.002093063063139937,-4.643714571603286e-05,0.0024112064541514655,-0.005394365323654435,0.0009596995221365645,0.0003182885191012688,-0.0006573237782214331,-0.00030187173972893305,0.002014545159000569,0.005162882321721768,-0.0003245928616249366,0.0416879284010028,0.0448011355535348,0.0343577195760071
7400928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8100105,-0.005349308672640628,-0.0067363674145783274,-0.0050455216535287275,0.0017310330934656717,0.004058251467908673,0.0031779972605402726,0.009149256096144375,0.003577483055217473,-0.004674894285880627,-0.0067363674145783274,-0.005707211425405127,-0.0016549375002004275,-0.0003817142197765277,-0.0019849835740348275,-0.0018373684433681276,-0.001925552703107027,0.00017669221920227265,0.002740883235008173,0.0037651868154476723,0.0006281000818182721,0.0017289623570458717,0.0030966891364223722,0.005485583208741073,0.0027181092801365726,0.0067363674145783,0.0018376703409512,0.0184169758087606
8200624,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,0.0005808586837495959,0.0006054612055273958,-0.00021103862300760417,0.003245491193882696,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,-0.00021103862300760417,0.0002110386230076,0.0003802076567485,0.0
8200727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8200725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8200729,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,0.003001565027810308,0.0015226201286079083,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,-0.00020564477983719165,0.0002056447798371,0.0,0.0009285870155677
8200831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7601339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501133,0.0011533681461688428,-3.746543248635964e-05,0.0015489972070350418,0.0027981409594282428,0.00722084007844024,0.0022115180634763414,0.003191870759518642,-9.183312817956021e-05,0.0029854614643608397,-0.001092519275014657,0.0008860545314485421,-0.0009472545940095584,0.003193586869197941,0.004694613834551241,0.00313080513294604,0.0002403843486468403,0.0012461519637448418,-0.004069417022071458,-0.003860736171660658,-0.0006682199343205596,-0.00312066087807316,-0.008517823462708858,-0.009554746814837358,-0.0025411166456014572,0.0238136892087101,0.0259174886016912,0.0188812693165444
7501030,-0.0001735992975411202,-0.00433477552335422,-0.00433477552335422,-0.00433477552335422,-0.00433477552335422,-0.00433477552335422,0.0020194738809348797,-0.0022720054293951203,0.00803406324883238,0.0018619071858353795,0.0018401604116853798,0.0007466543910236798,0.00043121437274717955,0.0004166083171892798,0.0005642234478559797,0.003683248995764679,0.00517068147309418,0.00514247512623228,0.00616677870667178,-0.00223064195295522,-0.0024535911296600203,-0.0021496518453541203,-0.00433477552335422,-0.00078934676283612,0.0043347755233542,0.0,0.0159407437672465
7501031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7501032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400825,-0.002745998048993283,0.004247008944013617,0.005708230756255017,0.000882887883025517,0.0026513113922502175,0.0009718887041761169,-0.002745998048993283,0.0034423122328842174,0.0013769482084022167,0.0034506846601963168,0.003428937886046317,-0.0002052830918043828,-0.002745998048993283,-0.0003703061287215828,-0.002745998048993283,-0.002745998048993283,-0.002745998048993283,-0.002745998048993283,-0.0016958426259906828,0.001462269091804717,0.0010163707383952173,-0.0016534362099932828,-0.002745998048993283,-0.002745998048993283,0.0027459980489933,0.0014574626842026,0.0051072285856226
7400824,0.00033400807239150274,-0.0009607094162367973,-0.0020044460387498974,0.004785280411040101,-0.001354901722560897,0.005200617576409702,0.0021475405546026016,0.002289870052666303,-0.005965101218954598,0.00024384481333140223,0.001229507254204702,0.002247864152356102,-0.0026175408128450983,-0.0026467529239607972,-0.002351522662627498,-0.001726088730193297,0.003404863570958502,0.0020663553693319025,-0.003748277221027097,-0.0026809195382521984,0.0010187701508119016,0.004238906979953404,-0.004001553522834997,0.000850384850185102,0.0121495206050479,0.0153350421555239,0.0047976995804334
7400823,0.002301195287195794,0.0012950442151593924,-0.005969349434544212,0.0071552297535836945,-0.005728308489671111,0.007191612605686189,-0.0019676184597352056,0.003616295269353892,-0.01599817813691801,0.0026490988317674907,0.005569841530803893,0.005955497205092294,0.0028010970223274895,0.00027934454647709356,0.006580687259020494,0.0032493451760270894,0.0069891453146681895,0.005686534859108194,0.0002978812504251943,-0.004880264101104807,-0.001591560883718507,-6.376653968320767e-05,-0.018377908921494508,-0.007040895159827011,0.0448588019386867,0.06108669685093,0.0092858701556776
7300516,0.0033265000099125877,-0.004614944771812408,-4.341809416821135e-05,0.0048741266986307916,0.0018549761264659917,0.014913875047002596,0.0064194537129434875,0.004926001611239288,-0.013662274609098711,-0.00326089015520431,0.0006890085330053877,0.001739318189579793,0.002451429580807289,-0.0016711579067084092,0.0014871981005837934,0.006159183160086193,0.00885634841569969,0.006094712971860788,-0.007712418582551811,-0.007634052732478011,-0.003739181083301811,-0.0005109463316545076,-0.00799196374404041,-0.012950884146798812,0.0507687909256585,0.0546865346289965,0.0431792962239009
