PLR_ID,value,hour
07100103,-0.0265097172049674,0
07100102,-0.026611262370695,0
07100101,0.0080972727517072,0
06200317,0.0,0
06200423,0.0,0
06200419,0.0,0
06200315,0.0,0
06200316,0.0,0
06200311,0.0,0
06200312,-0.0037883672490345,0
06100205,0.0036552246807514,0
06100204,0.0009663163964858,0
06100208,-0.0009057494050331,0
06100207,-0.0087158381745582,0
06300633,-0.0068464405441298,0
06300632,0.0,0
06300634,0.0,0
06300631,0.0,0
06300525,0.0,0
06300528,0.0,0
06300524,0.0,0
06300526,-0.0001320288624051,0
06300527,0.0,0
06400736,0.0,0
06400737,0.0,0
06400735,-0.0005092963221146,0
06400838,-8.606503762763333e-05,0
06400839,0.0,0
06400840,0.0,0
06400841,-3.4020826188958335e-05,0
06400843,0.0,0
06400844,-0.0061337059520758,0
06400842,0.0035339963738218,0
06300629,0.0,0
06100101,-0.0013799339834837,0
06100102,-0.0076471133268574,0
06100103,0.0125355177257553,0
06100209,0.0,0
06100210,0.0031014873606145,0
07100206,0.0144736302159234,0
07200414,-0.0068037745946033,0
07200411,0.0133759419479829,0
02500836,0.0061633878800897,0
02500835,-0.039690089062791,0
02500834,0.0276627234777723,0
02500831,-0.0475851938914347,0
02500833,0.0768454968691539,0
02500832,-0.0204334340208601,0
02500729,0.0181053351397731,0
02500728,-0.0159661239277862,0
02500830,-0.0077742384799495,0
02500727,0.0242998988454313,0
02400522,-0.0015288958508949,0
02500726,0.0064243757153973,0
02400521,-0.0093007294925856,0
02400520,-0.0195707136523626,0
02300316,-0.0404950560422603,0
02300315,0.0476046023318212,0
02300418,0.0103499937818506,0
02300419,-0.0259706501821885,0
02300417,-0.030024905557705,0
02200211,-0.0030589748772809,0
02200209,0.0337825821413665,0
02100101,-0.07623933687623,0
02200207,-0.0060609595701676,0
02100103,-0.0186060932349358,0
02100104,0.0344706037035984,0
02100105,-0.0184868790582435,0
02100106,0.0684811176443215,0
02300314,0.0132386757341023,0
04501152,0.0331808667033029,0
04501149,-0.0106802389021156,0
04501147,-0.0040151102755463,0
04501148,0.0011954207634606,0
04501146,0.0128564548060811,0
04400835,0.0103132428649946,0
04400834,-0.0100174520247423,0
04400833,0.0,0
04400832,-0.0035158150907013,0
04400831,0.0,0
04400729,0.0,0
04200207,0.0051059649565186,0
04200206,0.0022132664048137,0
04200205,-0.0003696790662072,0
04200204,0.0,0
04200203,-0.0058815276559826,0
04100102,-0.000166049688594,0
04300517,-0.0066969800284339,0
04300518,-0.0147796981027528,0
04300619,0.0421593061862246,0
04300620,-0.000261064270969,0
04300621,0.0096739472750367,0
04300623,-0.0109451476490815,0
04300413,0.0048535854755339,0
04300414,-0.0237380292792084,0
04300415,-0.0024939137550148,0
04300416,-0.0062174694579258,0
04501040,-0.0057833286184878,0
04501041,0.0369780522510519,0
04501042,-0.0206529592899191,0
04501045,0.0017528936985425,0
04501044,-0.009218063536114,0
04501043,-0.001123740806393,0
04500939,0.0244716037066149,0
04400727,-0.0005992539859686,0
04400830,-0.0023175254104119,0
04400726,-0.0038398022733323,0
04400728,-0.0039374087434598,0
04400725,0.0,0
04500936,0.0212062266896809,0
04200310,0.0068554342635327,0
04200311,0.0117147675280191,0
04200309,0.0,0
01100313,0.0042594790766131,0
01100312,-0.0381577554622472,0
01100207,-0.0663873808719737,0
06200418,0.0,0
01100206,-0.1329745443195609,0
01100205,0.0259255231402752,0
01100309,0.0605627794140972,0
01100416,0.0071134059122285,0
01300834,-0.0405192738752928,0
01300733,-0.0056197216788103,0
01401045,-0.00224646049,0
01100310,0.0516879688320703,0
01100311,-0.0003109188606856,0
01100415,0.0080032349026684,0
01300835,-0.0332051878961217,0
01100414,-0.0027353457856374,0
01300730,-0.0018927586180182,0
01300731,-0.0008095461713245,0
01300732,0.0046632161544488,0
01401044,0.0019319963201242,0
01401043,0.0023215586040769,0
01400942,-0.0001272381809694,0
01200518,0.0153466017697711,0
01200521,0.0084223634557356,0
01400937,-0.000865377491109,0
01400938,0.0033127137271194,0
01200517,-0.0104461558714439,0
01200519,-0.0165403780217274,0
01200520,-0.0341358048553774,0
01200625,-0.0034493734081471,0
01200623,0.0288181019527682,0
01200627,-0.0085103987913788,0
01200628,0.0233777740445969,0
01200626,0.0188479122258851,0
01200522,0.009844016714321,0
01200629,0.0370278045418663,0
01100104,-0.0496552813156391,0
01100103,0.0466666617035604,0
01100101,-0.0098922282910873,0
01100102,-0.0389623818741062,0
01401046,0.0151783664046768,0
01401047,0.0176901715489403,0
01401049,-0.0018009216386637,0
01401048,0.0003204509114687,0
01400940,0.0023115514494211,0
01400941,0.0,0
01400939,-0.0006539076795675,0
05200528,0.0,0
05200526,0.0,0
05200527,0.0,0
05200525,0.0,0
05200524,0.0,0
05200423,0.0,0
05200422,0.0,0
05200418,0.0,0
05200421,0.0,0
05100208,0.0,0
05100207,0.0,0
05200419,0.0,0
05400945,0.0,0
05400944,0.0,0
05400943,0.0,0
05400942,0.0,0
05100209,0.0,0
05100206,0.0,0
05100102,0.0,0
05300841,0.0,0
05300840,0.0,0
05300839,0.0,0
05300838,0.0,0
05300735,0.0,0
05100317,0.0,0
05200633,0.0,0
05200630,0.0,0
05200631,0.0,0
05200629,0.0043975761676485,0
05100210,0.0,0
05100312,0.0,0
05100316,0.0,0
05100315,0.0,0
05100105,0.0,0
05100104,0.0,0
07400822,-0.0002691046560485,0
07400720,0.0349236488141345,0
07300517,0.0021333266204976,0
07200308,-0.013508303185814,0
12400617,0.0,0
12400616,0.0,0
12200414,0.0,0
12200310,0.0,0
12200308,0.0,0
12200307,0.0,0
12200411,0.0,0
12200309,0.0,0
12100204,0.0,0
12100101,0.0010633385224988,0
12100103,-0.0007552664805988,0
12100102,0.0,0
12500927,0.0,0
12601133,0.0,0
12601235,0.0,0
12601031,0.0,0
12601134,0.0,0
12601236,0.0,0
12601032,0.0,0
12500825,0.0,0
12500824,0.0,0
12200515,0.0015198746716444,0
12400618,0.0,0
12200413,0.0,0
12400722,0.0,0
12400720,0.0,0
12400721,0.0,0
05100314,0.0,0
07200413,0.0218788470571406,0
07200412,-0.0078683092805926,0
07501029,0.0013303752167377,0
07400826,0.0016217055018255,0
07300619,0.0037415807375697,0
07300618,0.0058697173026701,0
03400619,-8.751295191688334e-05,0
03400618,0.0,0
03200205,0.0,0
03200204,0.0,0
03200206,-0.002858844483327,0
03400721,-0.0079412392548383,0
03601139,-0.0039045956787607,0
03400620,0.0,0
03400722,0.0,0
03701657,0.0194015237079044,0
03601245,0.0125744770957529,0
03500935,0.0,0
03500933,0.0,0
03500932,0.0,0
03501037,0.0,0
03601451,0.0037737804507803,0
03601452,0.0214493301941149,0
03601450,0.0092954529549658,0
11300616,0.0048175962866666,0
11200512,-0.0045069646487776,0
03500936,-0.0014388080387449,0
03601449,-0.0085586984712892,0
11200513,0.0192142987340715,0
11200410,-0.000166049688594,0
03501038,0.0,0
11100102,0.0,0
11401034,0.0057338124194072,0
03100101,0.0,0
03100102,0.0,0
03100103,0.0,0
03300411,0.0,0
03300412,0.0,0
03300413,0.0,0
03200310,0.0,0
03200309,0.0040655396670735,0
03200308,0.0,0
03200207,0.0,0
03400725,-0.0010631542457399,0
03400724,0.0,0
03300517,0.0,0
03300514,0.0,0
03300515,0.0,0
03300516,-0.0001840323305038,0
03500934,-8.576299909777083e-05,0
03400828,0.0,0
03400827,0.0029913206575818,0
03400829,0.0,0
03400830,0.0,0
03400831,-0.000166049688594,0
03400723,0.0018735980675661,0
03400826,-0.0041196374591655,0
03601140,-0.0023690349734116,0
03601141,-0.0128441488581849,0
03601142,-0.0056668207388361,0
03601348,-0.0020363393229901,0
03601347,0.0176776203036594,0
03601346,0.0054299623753331,0
03601243,0.0089470704308924,0
03601244,0.0057565386787164,0
03701660,-0.0304224266476715,0
03701658,0.0054157716352531,0
03701659,-0.0413887324650428,0
03701556,0.0392594180978113,0
03701555,-0.0299182721225629,0
03701554,0.0033443367376243,0
11100203,0.0,0
11100204,0.0,0
11100309,0.0,0
11100308,0.0,0
11100307,0.0,0
11300620,0.0054608672613333,0
11300617,0.0035480592745303,0
11300619,0.0,0
11300618,-0.0012567635915657,0
03601453,-0.0067612572264356,0
11300724,-0.0015214187302378,0
11300722,0.0226024234551762,0
11300723,0.0045316838620934,0
11400930,0.0,0
11400929,-0.001871239312696,0
11501340,0.0,0
11501341,0.0,0
11501339,0.0,0
11401137,-0.0038886069059067,0
11401136,0.0052561478278929,0
11401135,-0.0104456319837448,0
11200514,0.0,0
11200515,0.0,0
11200411,0.0,0
11300826,-0.0078227505000129,0
11100205,0.0,0
11100206,0.0,0
11100101,-0.0009178273045689,0
11401033,0.0083041889745324,0
11400931,0.0013411730752775,0
10100104,0.0,0
10100102,0.0,0
10100103,0.0,0
10100207,0.0,0
10200423,-0.0058454649585976,0
10200422,0.0056794152700035,0
10200421,0.0,0
10200417,0.0,0
10100316,0.0,0
10200419,0.0,0
10200418,0.0,0
10200420,0.0027070265443734,0
10100206,0.0,0
10100101,0.0,0
10100205,0.0,0
10100208,0.0,0
10100209,-6.756555635746564e-05,0
10100210,0.0,0
10100315,0.0,0
10100314,0.0,0
10100313,0.0,0
10100312,-2.5353761527555085e-05,0
10100311,-0.001855625485923,0
10300731,0.0,0
10300732,-0.0027039924391938,0
10200525,0.0,0
10400835,0.0,0
10200526,-0.0009158336699553,0
10200628,-0.0028061056636092,0
10200630,0.0,0
10400939,0.0,0
10400938,0.0,0
10400941,0.0,0
10400940,0.0,0
10400837,0.0,0
10400836,0.0,0
10300734,0.0,0
10300733,-0.0017298397267757,0
10200629,0.0,0
10200627,0.0,0
10200524,0.0,0
09301228,0.0,0
09301227,0.0,0
09401635,0.0,0
09501838,0.0,0
09501737,0.0,0
09301126,0.0,0
09301025,0.0,0
09300922,0.0,0
09300920,0.0,0
09502042,0.0,0
09401433,0.0,0
09200715,0.0,0
09200716,0.0,0
09200717,0.0,0
09200819,0.0,0
09200818,0.0,0
09501939,0.0,0
09501941,0.0,0
09401534,-0.0015149591968615,0
09501940,0.0,0
09401431,0.0,0
09401432,0.0,0
09501736,0.0,0
09502043,0.0,0
09200614,0.0,0
09100409,0.0,0
09100408,0.0,0
09100306,0.0,0
09100407,0.0,0
09200613,0.0101193879796781,0
09100305,0.0003244145570929,0
09100304,0.0092326330140217,0
09200510,0.0031173074569374,0
09100203,-0.0016501468923821,0
09100202,0.0017581798498324,0
09100101,0.0072268965388608,0
04500937,-0.0121957718320599,0
02400623,-0.0004503654703029,0
02100102,-0.0655213027713086,0
02200210,0.0127138564318802,0
02200208,0.0097600337312225,0
04100101,0.0,0
04300412,-0.0408293152532511,0
04200308,0.0,0
05200634,0.0,0
05200632,0.0,0
05300737,0.0,0
05300736,-0.0081778407267001,0
05100313,0.0,0
05100103,0.0,0
05100101,0.0,0
12400619,0.0,0
12200412,0.0,0
12500930,0.0,0
12500926,0.0,0
12500929,0.0,0
12400723,0.0,0
12500928,0.0,0
02400624,0.0270360747556561,0
02400625,0.0347885752006431,0
04500938,-0.0134237418396747,0
09401329,-0.0026394196694241,0
09401330,0.0,0
06100206,0.0,0
06300630,0.0070157860820906,0
11400927,0.0107985736949015,0
11400928,0.0,0
11501238,-0.0079096156186926,0
06200420,0.0,0
05100211,0.0,0
05200420,0.0,0
01100308,-0.145000625097508,0
01300836,0.0312648160192634,0
01200624,0.0276891322286545,0
09301024,0.0,0
09300921,0.0,0
09300923,0.0,0
09200512,0.0,0
09200511,0.0,0
11300721,-0.0059497967612524,0
04300622,0.0150307484595544,0
04300624,0.0337139419756538,0
11300725,0.0042190384761867,0
11401032,-0.0078996923047159,0
06200313,0.0,0
06200314,0.0,0
06200421,0.0,0
06200422,0.0,0
12100205,0.0,0
12100206,0.0,0
08401245,0.0,1
08401244,0.0,1
08401246,0.0,1
08401243,0.0,1
08401242,0.0,1
08301037,0.0,1
08301036,0.0,1
08401241,0.0002264006379709,1
08300934,0.0004528012759419,1
08300935,0.0,1
08200833,0.0,1
08200832,0.0,1
08200730,0.0,1
08401139,0.0,1
08401140,0.0,1
08401138,0.0,1
08200728,0.0,1
08200726,0.0,1
08200623,0.0,1
08200622,-0.00682306790275,1
08100521,0.0035994446401711,1
08100520,-0.0065676863367324,1
08100418,0.0548781881366255,1
08100419,0.0183477749412199,1
08100416,-0.0080224279926499,1
08100417,0.0144821243613494,1
08100415,0.0172889528616262,1
08100207,-0.0167582784195891,1
08100208,-0.0046947532023646,1
08100209,0.0081267911496321,1
08100206,0.0398715938024309,1
08100314,0.0526441567477258,1
08100312,0.0265424213482322,1
08100313,0.0335743301333115,1
08100311,0.0795720877196479,1
08100310,-0.0076664945386798,1
02200213,0.0354346570169508,1
02200212,0.0399665864847948,1
08100101,-0.0212503968461676,1
08100102,-0.0004680980453044,1
08100103,0.0038731626944427,1
08100104,-0.0212082933834102,1
07400721,0.015251379691457,1
07400927,-0.0081214948345693,1
07400928,0.0,1
08100105,-0.0067363674145783,1
08200624,-0.0002110386230076,1
08200727,0.0,1
08200725,0.0,1
08200729,-0.0002056447798371,1
08200831,0.0,1
07601548,0.0,1
07601547,0.0,1
07601544,0.0,1
07601546,0.0,1
07601545,0.0,1
07601443,0.0,1
07601442,0.0,1
07601341,0.0,1
07601238,0.0,1
07501135,0.0,1
07601237,0.0,1
07601236,0.0,1
07601340,0.0,1
07601339,0.0,1
07501134,0.0,1
07501133,-3.746543248635964e-05,1
07501030,-0.0043347755233542,1
07501031,0.0,1
07501032,0.0,1
07400825,0.0042470089440136,1
07400824,-0.0009607094162367,1
07400823,0.0012950442151593,1
07300516,-0.0046149447718124,1
07300515,0.0052537367378504,1
04501151,0.0023796428263379,1
04501150,-0.012840315109028,1
04501153,-0.0027689923746211,1
07200409,-0.0139378178166824,1
07200307,0.021343427056953,1
07200410,0.0005382566506544,1
07100204,0.0158111645077433,1
07100205,0.0075645789231,1
07100103,0.0045692253518861,1
07100102,-0.0382560569962788,1
07100101,0.0292301311548339,1
06200317,0.0,1
06200423,0.0,1
06200419,0.0,1
06200315,0.0,1
06200316,0.0,1
06200311,0.0,1
06200312,0.001875294285353,1
06100205,-0.0016159865270711,1
06100204,0.005485314978873,1
06100208,-0.0009057494050331,1
06100207,-0.0087158381745582,1
06300633,-0.0019349916351776,1
06300632,0.0,1
06300634,0.0,1
06300631,0.0,1
06300525,0.0,1
06300528,0.0,1
06300524,0.0,1
06300526,0.0002604214641598,1
06300527,0.0,1
06400736,0.0,1
06400737,0.0,1
06400735,-0.0005092963221146,1
06400838,-8.606503762763333e-05,1
06400839,0.0,1
06400840,0.0,1
06400841,-3.4020826188958335e-05,1
06400843,0.0,1
06400844,0.0023617863495056,1
06400842,0.003776392163759,1
06300629,0.0,1
06100101,-0.0009874836569187,1
06100102,0.0111118376881446,1
06100103,-0.0045035774463588,1
06100209,0.0,1
06100210,0.0034939376871795,1
07100206,-0.0164957056011826,1
07200414,-0.0127463998312157,1
07200411,0.011906144667103,1
02500836,0.0010653165222222,1
02500835,-0.0314005216359741,1
02500834,0.0390726880883749,1
02500831,-0.0358462150673599,1
02500833,-0.0054874001388243,1
02500832,0.0218650678102028,1
02500729,-0.0493103755799113,1
02500728,-0.0246752038762032,1
02500830,-0.0215659672449774,1
02500727,0.0213949322536626,1
02400522,0.0113201179551893,1
02500726,0.0436633140431769,1
02400521,0.0322128716853473,1
02400520,-0.0385874829985584,1
02300316,-0.0655622144196343,1
02300315,-0.0172871464631108,1
02300418,0.0415270004217881,1
02300419,-0.0095934633216119,1
02300417,-0.0023434809416802,1
02200211,-0.0630392747632608,1
02200209,0.0639303523959403,1
02100101,-0.0280732855754258,1
02200207,0.0063167452550023,1
02100103,0.0088291527036736,1
02100104,-0.0466291689836628,1
02100105,-0.0171287254565224,1
02100106,0.0104496837893215,1
02300314,0.0029499977708282,1
04501152,0.0471649407470205,1
04501149,-0.0338004711908062,1
04501147,-0.0059485537652697,1
04501148,-0.0021693121525587,1
04501146,-0.0075569759964196,1
04400835,0.0068215407256748,1
04400834,-0.0043999611170094,1
04400833,0.0,1
04400832,0.0021478464436862,1
04400831,0.0,1
04400729,0.0,1
04200207,-0.0029970770184978,1
04200206,0.003900434220007,1
04200205,-0.0003696790662072,1
04200204,0.0,1
04200203,-0.0072685863979203,1
04100102,0.0002264006379709,1
04300517,-0.0213544080432376,1
04300518,-0.024571847835259,1
04300619,0.0090853269717363,1
04300620,0.0354253382369883,1
04300621,0.0128154898298535,1
04300623,0.048074977797287,1
04300413,-0.0047808469482736,1
04300414,-0.028863065834996,1
04300415,-0.0046967182325956,1
04300416,-0.0032625493520244,1
04501040,0.006986826533247,1
04501041,0.042387678341724,1
04501042,0.0157912816761331,1
04501045,-0.0075660071107528,1
04501044,-0.0279808944357089,1
04501043,-0.0137496612483895,1
04500939,-0.0070306342593167,1
04400727,0.0050182369217642,1
04400830,0.0094945892382378,1
04400726,0.0046556900282491,1
04400728,-0.0011402059462571,1
04400725,0.0,1
04500936,-0.0289299330102487,1
04200310,0.0001394510304539,1
04200311,-0.0021693024903181,1
04200309,0.0,1
01100313,0.0104117150783533,1
01100312,0.0159413183608019,1
01100207,-0.0810045550841265,1
06200418,0.0,1
01100206,-0.1278577525185324,1
01100205,-0.0120793044061293,1
01100309,-0.1950122025080656,1
01100416,0.0191024432983114,1
01300834,-0.0012815160024007,1
01300733,0.0062847342231488,1
01401045,-0.010511099658308,1
01100310,-0.067961076207085,1
01100311,0.0297233647695477,1
01100415,-0.025369010439894,1
01300835,-0.0232918887672043,1
01100414,-0.0278313123061133,1
01300730,0.002764751844333,1
01300731,-0.0008095461713245,1
01300732,0.0049864105410318,1
01401044,0.0073513221222782,1
01401043,0.002783264870624,1
01400942,0.0052574596511935,1
01200518,0.0310640142553367,1
01200521,-0.0021777722432279,1
01400937,0.0019664532760847,1
01400938,0.0027105556383118,1
01200517,0.0036283194832865,1
01200519,-0.0140913948667314,1
01200520,0.0416156439177787,1
01200625,0.0401938964227917,1
01200623,0.0608762303837381,1
01200627,0.0059373214611822,1
01200628,0.0269982883523989,1
01200626,-0.0354455438152649,1
01200522,0.0333951101870456,1
01200629,-0.0245626474501391,1
01100104,0.0053364569551059,1
01100103,0.064496380358579,1
01100101,-0.0149249235935655,1
01100102,0.0983676852430477,1
01401046,-0.0045886756246579,1
01401047,0.0176074330099981,1
01401049,-0.0081937104851594,1
01401048,0.013277228512119,1
01400940,0.0040910605179239,1
01400941,0.0,1
01400939,0.0049635832281653,1
05200528,0.0,1
05200526,0.0,1
05200527,0.0,1
05200525,0.0,1
05200524,0.0,1
05200423,0.0,1
05200422,0.0,1
05200418,0.0,1
05200421,0.0,1
05100208,0.0,1
05100207,0.0,1
05200419,0.0,1
05400945,0.0,1
05400944,0.0,1
05400943,0.0,1
05400942,0.0,1
05100209,0.0,1
05100206,0.0,1
05100102,0.0,1
05300841,0.0,1
05300840,0.0,1
05300839,0.0,1
05300838,0.0,1
05300735,0.0,1
05100317,0.0,1
05200633,0.0,1
05200630,0.0,1
05200631,0.0,1
05200629,0.0061770852361513,1
05100210,0.0,1
05100312,0.0,1
05100316,0.0,1
05100315,0.0,1
05100105,0.0,1
05100104,0.0,1
07400822,-0.0002691046560485,1
07400720,0.0009012318109283,1
07300517,-0.0084898943917933,1
07200308,-0.0061247858085384,1
12400617,0.0,1
12400616,0.0,1
12200414,0.0,1
12200310,0.0,1
12200308,0.0,1
12200307,0.0,1
12200411,0.0,1
12200309,0.0,1
12100204,0.0,1
12100101,0.0027505063376921,1
12100103,-0.0007552664805988,1
12100102,0.0,1
12500927,0.0,1
12601133,0.0,1
12601235,0.0,1
12601031,0.0,1
12601134,0.0,1
12601236,0.0,1
12601032,0.0,1
12500825,0.0,1
12500824,0.0,1
12200515,0.0002944131229981,1
12400618,0.0,1
12200413,0.0,1
12400722,0.0,1
12400720,0.0,1
12400721,0.0,1
05100314,0.0,1
07200413,0.0224482201211387,1
07200412,-0.0212541051200953,1
07501029,0.0042083766105862,1
07400826,0.0030664775270816,1
07300619,-0.0055869227860929,1
07300618,0.0062159970025804,1
03400619,-8.751295191688334e-05,1
03400618,0.0,1
03200205,0.0,1
03200204,0.0,1
03200206,0.0027586464244058,1
03400721,-0.0078719833148563,1
03601139,-0.0039045956787607,1
03400620,0.0,1
03400722,0.0,1
03701657,-0.002666386882095,1
03601245,-0.0007766907737587,1
03500935,0.0,1
03500933,0.0,1
03500932,0.0,1
03501037,0.0,1
03601451,-0.0284652475993303,1
03601452,0.0255604559086806,1
03601450,0.0153957955002767,1
11300616,0.004909937539976,1
11200512,0.001549147212175,1
03500936,-0.0014388080387449,1
03601449,-0.0124774789071652,1
11200513,0.0153301462681866,1
11200410,0.0002264006379709,1
03501038,0.0,1
11100102,0.0,1
11401034,0.0072478403846453,1
03100101,0.0,1
03100102,0.0,1
03100103,0.0,1
03300411,0.0,1
03300412,0.0,1
03300413,0.0,1
03200310,0.0,1
03200309,-0.005482274333199,1
03200308,0.0,1
03200207,0.0,1
03400725,-0.0010631542457399,1
03400724,0.0,1
03300517,0.0,1
03300514,0.0,1
03300515,0.0,1
03300516,-0.0001840323305038,1
03500934,-8.576299909777083e-05,1
03400828,0.0,1
03400827,0.0030721192542275,1
03400829,0.0,1
03400830,0.0,1
03400831,0.0002264006379709,1
03400723,0.0034453393161226,1
03400826,-0.0041196374591655,1
03601140,-0.0044505930574664,1
03601141,-0.0120707908617185,1
03601142,0.0135133887458326,1
03601348,0.025781754227817,1
03601347,0.0152824705473889,1
03601346,-0.0115302741424316,1
03601243,0.0160766493615671,1
03601244,0.0048081008899984,1
03701660,0.0066414318878562,1
03701658,-0.0291260649178186,1
03701659,-0.0159196180438512,1
03701556,-0.0064596869874079,1
03701555,0.0080151655473335,1
03701554,0.0339076426320905,1
11100203,0.0,1
11100204,0.0,1
11100309,0.0,1
11100308,0.0,1
11100307,0.0,1
11300620,-0.0120745621473188,1
11300617,0.0079170033202896,1
11300619,0.0,1
11300618,-0.0023090852902568,1
03601453,-0.0162417552290224,1
11300724,-0.0015214187302378,1
11300722,0.0147282946711368,1
11300723,0.0049241341886584,1
11400930,0.0,1
11400929,0.0007624263489188,1
11501340,0.0,1
11501341,0.0,1
11501339,0.0,1
11401137,-0.0050101845445799,1
11401136,0.0039614303392646,1
11401135,-0.0118326907256825,1
11200514,0.0,1
11200515,0.0,1
11200411,0.0,1
11300826,0.0042433025952376,1
11100205,0.0,1
11100206,0.0,1
11100101,-0.0009178273045689,1
11401033,0.0015882057414536,1
11400931,0.0017336234018425,1
10100104,0.0,1
10100102,0.0,1
10100103,0.0,1
10100207,0.0,1
10200423,-0.0071401824472259,1
10200422,0.0073665830851968,1
10200421,0.0,1
10200417,0.0,1
10100316,0.0,1
10200419,0.0,1
10200418,0.0,1
10200420,-0.0068407874558991,1
10100206,0.0,1
10100101,0.0,1
10100205,0.0,1
10100208,0.0,1
10100209,0.0003248847702075,1
10100210,0.0,1
10100315,0.0,1
10100314,0.0,1
10100313,0.0,1
10100312,-0.0011007607735459,1
10100311,-0.001786369545941,1
10300731,0.0,1
10300732,-0.0098836218811161,1
10200525,0.0,1
10400835,0.0,1
10200526,-0.0009158336699553,1
10200628,0.0075266089897933,1
10200630,0.0,1
10400939,0.0,1
10400938,0.0,1
10400941,0.0,1
10400940,0.0,1
10400837,0.0,1
10400836,0.0,1
10300734,0.0,1
10300733,0.0052631672662311,1
10200629,0.0,1
10200627,0.0,1
10200524,0.0,1
09301228,0.0,1
09301227,0.0,1
09401635,0.0,1
09501838,0.0,1
09501737,0.0,1
09301126,0.0,1
09301025,0.0,1
09300922,0.0,1
09300920,0.0,1
09502042,0.0,1
09401433,0.0,1
09200715,0.0,1
09200716,0.0,1
09200717,0.0,1
09200819,0.0,1
09200818,0.0,1
09501939,0.0,1
09501941,0.0,1
09401534,-0.0028096766854898,1
09501940,0.0,1
09401431,0.0,1
09401432,0.0,1
09501736,0.0,1
09502043,0.0,1
09200614,0.0,1
09100409,0.0,1
09100408,0.0,1
09100306,0.0,1
09100407,0.0,1
09200613,-0.0065253169235744,1
09100305,0.0031562453242867,1
09100304,0.0237957798332196,1
09200510,0.0048968165254402,1
09100203,-0.0070829552934962,1
09100202,-0.0006350299641416,1
09100101,-0.0284385545922953,1
04500937,-0.0303583845851435,1
02400623,0.0002998102157212,1
02100102,-0.0057990152107523,1
02200210,0.068526966270928,1
02200208,0.0259468152554062,1
04100101,0.0,1
04300412,-0.0522547994022251,1
04200308,0.0,1
05200634,0.0,1
05200632,0.0,1
05300737,0.0,1
05300736,-0.0038319819942681,1
05100313,0.0,1
05100103,0.0,1
05100101,0.0,1
12400619,0.0,1
12200412,0.0,1
12500930,0.0,1
12500926,0.0,1
12500929,0.0,1
12400723,0.0,1
12500928,0.0,1
02400624,0.0520396030257077,1
02400625,-0.0202186826084733,1
04500938,0.0034690816832896,1
09401329,0.0030242418649634,1
09401330,0.0,1
06100206,0.0,1
06300630,0.0045071497014797,1
11400927,-0.0023332836980002,1
11400928,0.0,1
11501238,-0.0102124241216537,1
06200420,0.0,1
05100211,0.0,1
05200420,0.0,1
01100308,-0.1446429967351639,1
01300836,0.030481758311315,1
01200624,-0.0316947323982921,1
09301024,0.0,1
09300921,0.0,1
09300923,0.0,1
09200512,0.0,1
09200511,0.0,1
11300721,0.0007411612162024,1
04300622,-0.0264560815146881,1
04300624,0.0264015234835418,1
11300725,-0.0075026748614499,1
11401032,-0.0050909468508495,1
06200313,0.0,1
06200314,0.0,1
06200421,0.0,1
06200422,0.0,1
12100205,0.0,1
12100206,0.0,1
08401245,0.0,2
08401244,0.0,2
08401246,0.0,2
